N,Sq Length,input clx,GRms,GErrorRms,G clx,G Error clx,G clx,G Error clx,G Area,Gerror Area,input cly,Rms,Error Rms,clx,Error clx,cly,Error cly,Area,Error Area,Skewness,Error Sk,Kurtosis,Error Ku
600,8,0.098656,1,0,1,0,1,0,1,0,0.35322,0.0043698,0,0.35782,0,0.094031,0,64.223,0,-0.52591,0,8.0482,0
600,8,0.24585,1,0,1,0,1,0,1,0,0.29487,0.012964,0,0.32082,0,0.28497,0,64.512,0,0.38794,0,4.1328,0
600,8,0.09135,1,0,1,0,1,0,1,0,0.11556,0.045538,0,0.11081,0,0.09203,0,91.024,0,-1.2093,0,3.2331,0
600,8,0.26066,1,0,1,0,1,0,1,0,0.35509,0.01289,0,0.3563,0,0.27052,0,64.46,0,-1.2148,0,4.4392,0
600,8,0.27831,1,0,1,0,1,0,1,0,0.070083,0.039492,0,0.068883,0,0.27008,0,84.533,0,1.1838,0,4.018,0
600,8,0.06383,1,0,1,0,1,0,1,0,0.13095,0.01533,0,0.13183,0,0.067195,0,69.114,0,0.89306,0,6.6248,0
600,8,0.070419,1,0,1,0,1,0,1,0,0.13543,0.053021,0,0.13029,0,0.068499,0,101.27,0,-1.7498,0,8.235,0
600,8,0.09814,1,0,1,0,1,0,1,0,0.17232,0.058601,0,0.16375,0,0.10093,0,95.934,0,0.62593,0,2.0095,0
600,8,0.13607,1,0,1,0,1,0,1,0,0.12976,0.036585,0,0.12761,0,0.14415,0,76.199,0,-1.7583,0,7.7986,0
600,8,0.30617,1,0,1,0,1,0,1,0,0.21737,0.011791,0,0.20466,0,0.30627,0,64.577,0,0.65088,0,8.6592,0
600,8,0.24534,1,0,1,0,1,0,1,0,0.13843,0.015934,0,0.15518,0,0.24615,0,65.673,0,-0.39045,0,5.2635,0
600,8,0.12715,1,0,1,0,1,0,1,0,0.31059,0.037328,0,0.32663,0,0.13352,0,72.43,0,-1.3596,0,7.7007,0
600,8,0.12725,1,0,1,0,1,0,1,0,0.19396,0.015587,0,0.20019,0,0.12985,0,66.118,0,1.0114,0,8.6187,0
600,8,0.23221,1,0,1,0,1,0,1,0,0.098064,0.024453,0,0.10559,0,0.2515,0,69.969,0,0.25302,0,3.3752,0
600,8,0.12452,1,0,1,0,1,0,1,0,0.2418,0.040462,0,0.24719,0,0.13385,0,74.992,0,-0.37274,0,5.792,0
600,8,0.11114,1,0,1,0,1,0,1,0,0.28797,0.0089763,0,0.3058,0,0.10563,0,64.795,0,0.79322,0,7.3478,0
600,8,0.32909,1,0,1,0,1,0,1,0,0.16646,0.043285,0,0.15545,0,0.34072,0,72.699,0,0.52693,0,6.2176,0
600,8,0.17687,1,0,1,0,1,0,1,0,0.14651,0.030631,0,0.13415,0,0.16304,0,72.466,0,-1.4396,0,3.8045,0
600,8,0.17048,1,0,1,0,1,0,1,0,0.19192,0.033143,0,0.20227,0,0.17985,0,70.437,0,0.63813,0,7.0108,0
600,8,0.28916,1,0,1,0,1,0,1,0,0.26456,0.0404,0,0.23983,0,0.27694,0,69.876,0,2.0669,0,6.192,0
600,8,0.29041,1,0,1,0,1,0,1,0,0.30184,0.0091597,0,0.31774,0,0.28199,0,64.252,0,0.73395,0,7.7466,0
600,8,0.31455,1,0,1,0,1,0,1,0,0.35331,0.0077205,0,0.32832,0,0.30319,0,64.156,0,-0.12158,0,1.6036,0
600,8,0.13963,1,0,1,0,1,0,1,0,0.27983,0.052581,0,0.28603,0,0.14487,0,78.586,0,-0.77537,0,3.3371,0
600,8,0.15713,1,0,1,0,1,0,1,0,0.092187,0.035177,0,0.091837,0,0.16327,0,78.619,0,-1.4151,0,5.8247,0
600,8,0.31995,1,0,1,0,1,0,1,0,0.2641,0.034632,0,0.28363,0,0.3619,0,67.299,0,0.4125,0,7.9509,0
600,8,0.23656,1,0,1,0,1,0,1,0,0.33574,0.019556,0,0.34241,0,0.22064,0,65.345,0,-1.3817,0,5.7159,0
600,8,0.17527,1,0,1,0,1,0,1,0,0.21515,0.02001,0,0.22495,0,0.17807,0,66.329,0,0.33474,0,4.2584,0
600,8,0.35935,1,0,1,0,1,0,1,0,0.23472,0.021265,0,0.26597,0,0.36834,0,65.3,0,-0.88676,0,5.4662,0
600,8,0.061335,1,0,1,0,1,0,1,0,0.24747,0.050158,0,0.26409,0,0.066578,0,97.444,0,0.18117,0,4.5905,0
600,8,0.18644,1,0,1,0,1,0,1,0,0.35991,0.048478,0,0.35447,0,0.17796,0,72.603,0,-0.3413,0,7.8476,0
600,8,0.21377,1,0,1,0,1,0,1,0,0.16439,0.046622,0,0.15779,0,0.20531,0,75.857,0,-1.6016,0,8.1765,0
600,8,0.20614,1,0,1,0,1,0,1,0,0.15879,0.023132,0,0.15846,0,0.22773,0,67.357,0,1.2768,0,6.7661,0
600,8,0.13761,1,0,1,0,1,0,1,0,0.081407,0.0059467,0,0.080871,0,0.13737,0,64.661,0,-0.64913,0,7.7594,0
600,8,0.15177,1,0,1,0,1,0,1,0,0.35852,0.0046348,0,0.35439,0,0.15556,0,64.127,0,1.0007,0,2.9366,0
600,8,0.097686,1,0,1,0,1,0,1,0,0.26419,0.018075,0,0.26465,0,0.10085,0,67.435,0,-0.91427,0,3.8335,0
600,8,0.16788,1,0,1,0,1,0,1,0,0.22786,0.015919,0,0.2453,0,0.18605,0,65.367,0,0.50208,0,4.8875,0
600,8,0.087501,1,0,1,0,1,0,1,0,0.2551,0.039565,0,0.25148,0,0.091967,0,79.699,0,0.1443,0,7.9214,0
600,8,0.21893,1,0,1,0,1,0,1,0,0.14527,0.058104,0,0.13563,0,0.19569,0,83.815,0,1.7113,0,5.3291,0
600,8,0.066266,1,0,1,0,1,0,1,0,0.33552,0.015469,0,0.36185,0,0.072303,0,67.897,0,0.76055,0,3.1101,0
600,8,0.28893,1,0,1,0,1,0,1,0,0.31286,0.024061,0,0.31818,0,0.29628,0,65.548,0,-0.94909,0,7.1316,0
600,8,0.075966,1,0,1,0,1,0,1,0,0.32189,0.012489,0,0.3163,0,0.078674,0,66.334,0,0.39626,0,7.8318,0
600,8,0.22275,1,0,1,0,1,0,1,0,0.11003,0.024468,0,0.11895,0,0.23597,0,69.149,0,0.81325,0,4.5155,0
600,8,0.15623,1,0,1,0,1,0,1,0,0.14046,0.0073983,0,0.12521,0,0.14344,0,64.706,0,-1.4563,0,3.8096,0
600,8,0.27504,1,0,1,0,1,0,1,0,0.069981,0.058613,0,0.077851,0,0.27006,0,98.767,0,1.2043,0,8.5342,0
600,8,0.21492,1,0,1,0,1,0,1,0,0.10679,0.057426,0,0.10901,0,0.2138,0,88.79,0,1.1501,0,4.1135,0
600,8,0.28648,1,0,1,0,1,0,1,0,0.34882,0.013414,0,0.35505,0,0.32351,0,64.405,0,-0.24097,0,2.2908,0
600,8,0.14052,1,0,1,0,1,0,1,0,0.20743,0.0099559,0,0.21939,0,0.13595,0,64.793,0,1.2681,0,6.1729,0
600,8,0.20013,1,0,1,0,1,0,1,0,0.084894,0.015494,0,0.088204,0,0.20512,0,67.359,0,-0.086096,0,7.4537,0
600,8,0.3008,1,0,1,0,1,0,1,0,0.23991,0.045433,0,0.23734,0,0.25809,0,71.067,0,-0.19769,0,8.1402,0
600,8,0.19772,1,0,1,0,1,0,1,0,0.23122,0.024692,0,0.22579,0,0.20577,0,67.031,0,-1.4036,0,5.0727,0
600,8,0.16977,1,0,1,0,1,0,1,0,0.24282,0.0077466,0,0.2734,0,0.17814,0,64.331,0,0.47066,0,4.0716,0
600,8,0.21706,1,0,1,0,1,0,1,0,0.074573,0.013769,0,0.080565,0,0.22209,0,66.936,0,0.57524,0,6.9767,0
600,8,0.35361,1,0,1,0,1,0,1,0,0.12305,0.043328,0,0.1276,0,0.35964,0,75.082,0,-0.61994,0,3.1691,0
600,8,0.14039,1,0,1,0,1,0,1,0,0.30234,0.0094754,0,0.29356,0,0.1397,0,64.633,0,1.6961,0,5.6217,0
600,8,0.13819,1,0,1,0,1,0,1,0,0.2621,0.012363,0,0.24564,0,0.12493,0,65.568,0,0.84867,0,2.0641,0
600,8,0.16438,1,0,1,0,1,0,1,0,0.13413,0.0094563,0,0.13462,0,0.16887,0,64.908,0,1.4057,0,8.3213,0
600,8,0.25569,1,0,1,0,1,0,1,0,0.35517,0.019281,0,0.28915,0,0.23063,0,65.335,0,1.5767,0,5.044,0
600,8,0.22707,1,0,1,0,1,0,1,0,0.26593,0.049977,0,0.28864,0,0.25702,0,72.136,0,-0.062748,0,5.8052,0
600,8,0.26635,1,0,1,0,1,0,1,0,0.063362,0.042516,0,0.067537,0,0.27224,0,88.293,0,-0.4241,0,8.0285,0
600,8,0.077318,1,0,1,0,1,0,1,0,0.075135,0.020055,0,0.067414,0,0.068492,0,76.212,0,0.51603,0,1.4979,0
600,8,0.1222,1,0,1,0,1,0,1,0,0.3195,0.037132,0,0.31278,0,0.11961,0,73.314,0,-1.7326,0,7.2926,0
600,8,0.17533,1,0,1,0,1,0,1,0,0.14669,0.0061644,0,0.14617,0,0.16945,0,64.351,0,1.8614,0,7.3164,0
600,8,0.099476,1,0,1,0,1,0,1,0,0.1198,0.047145,0,0.12597,0,0.10528,0,89.67,0,-0.054624,0,2.3688,0
600,8,0.2624,1,0,1,0,1,0,1,0,0.11496,0.036671,0,0.12386,0,0.25784,0,74.059,0,0.69298,0,7.2971,0
600,8,0.15814,1,0,1,0,1,0,1,0,0.070922,0.052395,0,0.072588,0,0.15219,0,98.917,0,0.19771,0,8.426,0
600,8,0.18204,1,0,1,0,1,0,1,0,0.1243,0.0069839,0,0.12636,0,0.18352,0,64.499,0,0.26639,0,8.2205,0
600,8,0.086122,1,0,1,0,1,0,1,0,0.085977,0.028745,0,0.086752,0,0.088007,0,79.309,0,0.19041,0,7.3227,0
600,8,0.16464,1,0,1,0,1,0,1,0,0.21465,0.049578,0,0.23307,0,0.17043,0,76.51,0,-0.14233,0,3.2973,0
600,8,0.29619,1,0,1,0,1,0,1,0,0.35966,0.056277,0,0.37191,0,0.27261,0,71.027,0,0.40662,0,4.0349,0
600,8,0.31981,1,0,1,0,1,0,1,0,0.22423,0.054692,0,0.21013,0,0.30231,0,73.527,0,-1.4679,0,4.8,0
600,8,0.27946,1,0,1,0,1,0,1,0,0.32165,0.02881,0,0.31419,0,0.2873,0,66.103,0,-0.47591,0,3.4658,0
600,8,0.1578,1,0,1,0,1,0,1,0,0.11425,0.021763,0,0.11888,0,0.16418,0,69.096,0,0.13658,0,4.8478,0
600,8,0.33852,1,0,1,0,1,0,1,0,0.12887,0.043066,0,0.13653,0,0.34105,0,74.828,0,0.75073,0,5.2534,0
600,8,0.33816,1,0,1,0,1,0,1,0,0.13099,0.0097744,0,0.13457,0,0.36464,0,64.642,0,-0.24818,0,4.9105,0
600,8,0.16305,1,0,1,0,1,0,1,0,0.17241,0.051374,0,0.1805,0,0.16952,0,79.708,0,-0.65758,0,7.4206,0
600,8,0.28723,1,0,1,0,1,0,1,0,0.16243,0.022495,0,0.1585,0,0.26311,0,66.896,0,-1.0209,0,3.8233,0
600,8,0.1964,1,0,1,0,1,0,1,0,0.23419,0.026744,0,0.23956,0,0.20665,0,67.478,0,0.91601,0,7.7125,0
600,8,0.19893,1,0,1,0,1,0,1,0,0.071889,0.0086673,0,0.069104,0,0.17625,0,65.559,0,1.6944,0,5.1665,0
600,8,0.089159,1,0,1,0,1,0,1,0,0.31058,0.018339,0,0.33942,0,0.092976,0,67.718,0,1.1191,0,4.835,0
600,8,0.24415,1,0,1,0,1,0,1,0,0.11273,0.027194,0,0.10668,0,0.21432,0,70.927,0,2.3621,0,9.3859,0
600,8,0.25171,1,0,1,0,1,0,1,0,0.27147,0.051213,0,0.25198,0,0.26005,0,72.465,0,2.0178,0,6.0689,0
600,8,0.34138,1,0,1,0,1,0,1,0,0.34016,0.032882,0,0.325,0,0.31454,0,66.397,0,1.5036,0,5.0918,0
600,8,0.24741,1,0,1,0,1,0,1,0,0.1718,0.059246,0,0.14973,0,0.22022,0,81.966,0,1.1195,0,2.9755,0
600,8,0.30254,1,0,1,0,1,0,1,0,0.22534,0.02586,0,0.22601,0,0.27215,0,66.596,0,-0.52981,0,8.9695,0
600,8,0.17292,1,0,1,0,1,0,1,0,0.23816,0.032242,0,0.23152,0,0.16114,0,70.352,0,0.36392,0,1.6014,0
600,8,0.26311,1,0,1,0,1,0,1,0,0.20887,0.014146,0,0.22425,0,0.26386,0,64.86,0,-1.6442,0,8.7004,0
600,8,0.12155,1,0,1,0,1,0,1,0,0.29183,0.027737,0,0.29446,0,0.12554,0,69.575,0,0.7693,0,3.1889,0
600,8,0.060111,1,0,1,0,1,0,1,0,0.1368,0.032657,0,0.14207,0,0.067228,0,83.066,0,-0.70351,0,5.8909,0
600,8,0.1476,1,0,1,0,1,0,1,0,0.35789,0.03669,0,0.34879,0,0.16328,0,70.318,0,-0.96168,0,4.825,0
600,8,0.17262,1,0,1,0,1,0,1,0,0.26442,0.03864,0,0.26586,0,0.17273,0,70.756,0,-1.4948,0,8.1372,0
600,8,0.18209,1,0,1,0,1,0,1,0,0.25797,0.0096293,0,0.2484,0,0.18151,0,64.501,0,1.4063,0,8.3228,0
600,8,0.25352,1,0,1,0,1,0,1,0,0.2291,0.05568,0,0.21158,0,0.24413,0,75.046,0,0.96566,0,7.0319,0
600,8,0.25594,1,0,1,0,1,0,1,0,0.28494,0.025231,0,0.27115,0,0.24831,0,66.141,0,-0.11176,0,3.8784,0
600,8,0.15664,1,0,1,0,1,0,1,0,0.16889,0.027661,0,0.16997,0,0.15437,0,70.496,0,-0.20923,0,1.5288,0
600,8,0.23178,1,0,1,0,1,0,1,0,0.22897,0.032034,0,0.19647,0,0.18969,0,70.168,0,1.925,0,5.3425,0
600,8,0.34269,1,0,1,0,1,0,1,0,0.35352,0.012542,0,0.38302,0,0.35333,0,64.311,0,0.28355,0,3.5379,0
600,8,0.26534,1,0,1,0,1,0,1,0,0.35226,0.047855,0,0.34313,0,0.23733,0,70.436,0,1.8286,0,6.0535,0
600,8,0.19731,1,0,1,0,1,0,1,0,0.13912,0.056589,0,0.15448,0,0.20975,0,82.371,0,0.79196,0,8.4141,0
600,8,0.26639,1,0,1,0,1,0,1,0,0.22445,0.0087007,0,0.25427,0,0.2754,0,64.331,0,-1.3212,0,3.9087,0
600,8,0.20757,1,0,1,0,1,0,1,0,0.070895,0.050574,0,0.073939,0,0.20666,0,93.031,0,-1.7547,0,9.1387,0
600,8,0.077959,1,0,1,0,1,0,1,0,0.13417,0.053904,0,0.14277,0,0.083848,0,99.665,0,-0.13296,0,2.5585,0
600,8,0.26343,1,0,1,0,1,0,1,0,0.17055,0.053494,0,0.17542,0,0.2641,0,76.884,0,0.33112,0,2.6424,0
600,8,0.32095,1,0,1,0,1,0,1,0,0.12999,0.057023,0,0.14285,0,0.35421,0,81.013,0,-0.41009,0,3.045,0
600,8,0.10042,1,0,1,0,1,0,1,0,0.096544,0.046289,0,0.097927,0,0.099749,0,92.795,0,-0.29567,0,5.7856,0
600,8,0.23399,1,0,1,0,1,0,1,0,0.22406,0.026095,0,0.23035,0,0.22965,0,66.863,0,-1.153,0,4.9536,0
600,8,0.0816,1,0,1,0,1,0,1,0,0.062869,0.0086625,0,0.06285,0,0.078261,0,66.354,0,1.3928,0,5.8682,0
600,8,0.21853,1,0,1,0,1,0,1,0,0.23128,0.015799,0,0.23376,0,0.22384,0,65.163,0,0.56413,0,5.1162,0
600,8,0.10265,1,0,1,0,1,0,1,0,0.14878,0.047978,0,0.13717,0,0.096391,0,87.246,0,1.8458,0,5.7951,0
600,8,0.15614,1,0,1,0,1,0,1,0,0.11085,0.044072,0,0.11452,0,0.16219,0,81.831,0,-0.75762,0,7.8782,0
600,8,0.23747,1,0,1,0,1,0,1,0,0.12509,0.05954,0,0.13224,0,0.24885,0,84.215,0,-1.5823,0,5.0594,0
600,8,0.12557,1,0,1,0,1,0,1,0,0.13903,0.030722,0,0.13502,0,0.12698,0,73.619,0,-1.1592,0,7.5132,0
600,8,0.3052,1,0,1,0,1,0,1,0,0.10645,0.024856,0,0.12618,0,0.32276,0,68.978,0,0.2024,0,4.1032,0
600,8,0.25352,1,0,1,0,1,0,1,0,0.26541,0.045443,0,0.25585,0,0.24746,0,70.869,0,-0.78786,0,8.0169,0
600,8,0.061343,1,0,1,0,1,0,1,0,0.34723,0.038829,0,0.33061,0,0.062442,0,85.651,0,-1.1491,0,6.3529,0
600,8,0.27373,1,0,1,0,1,0,1,0,0.27775,0.013071,0,0.26916,0,0.24956,0,64.704,0,0.65649,0,1.8581,0
600,8,0.3071,1,0,1,0,1,0,1,0,0.28702,0.0088093,0,0.2585,0,0.26757,0,64.286,0,-1.7224,0,5.1875,0
600,8,0.15816,1,0,1,0,1,0,1,0,0.10569,0.047607,0,0.1097,0,0.16404,0,85.147,0,-0.37593,0,3.9082,0
600,8,0.10444,1,0,1,0,1,0,1,0,0.1689,0.047912,0,0.17486,0,0.10888,0,85.065,0,0.038239,0,4.3783,0
600,8,0.27465,1,0,1,0,1,0,1,0,0.25613,0.042124,0,0.27409,0,0.28553,0,69.771,0,0.75623,0,8.1906,0
600,8,0.2316,1,0,1,0,1,0,1,0,0.34186,0.020344,0,0.32562,0,0.22873,0,65.456,0,1.9052,0,6.7705,0
600,8,0.15136,1,0,1,0,1,0,1,0,0.27093,0.046093,0,0.24374,0,0.13182,0,76.206,0,-2.177,0,7.0271,0
600,8,0.24888,1,0,1,0,1,0,1,0,0.25513,0.01865,0,0.27983,0,0.27806,0,65.131,0,0.28767,0,2.7973,0
600,8,0.087339,1,0,1,0,1,0,1,0,0.28673,0.037394,0,0.2915,0,0.087562,0,77.907,0,0.76513,0,9.2646,0
600,8,0.31882,1,0,1,0,1,0,1,0,0.12319,0.057483,0,0.1186,0,0.34179,0,84.389,0,-0.39299,0,1.7584,0
600,8,0.23218,1,0,1,0,1,0,1,0,0.33589,0.017359,0,0.35106,0,0.27438,0,64.958,0,0.96483,0,9.2027,0
600,8,0.11549,1,0,1,0,1,0,1,0,0.066504,0.0312,0,0.065821,0,0.11152,0,82.027,0,1.8111,0,9.0222,0
600,8,0.27542,1,0,1,0,1,0,1,0,0.35521,0.0083206,0,0.29458,0,0.22468,0,64.281,0,-2.4146,0,8.3875,0
600,8,0.1469,1,0,1,0,1,0,1,0,0.11295,0.025999,0,0.10874,0,0.14158,0,72.581,0,0.92619,0,2.3332,0
600,8,0.23357,1,0,1,0,1,0,1,0,0.071803,0.015529,0,0.077749,0,0.22935,0,67.827,0,0.35376,0,3.2772,0
600,8,0.060482,1,0,1,0,1,0,1,0,0.2403,0.047096,0,0.25148,0,0.064328,0,94.098,0,0.21669,0,9.233,0
600,8,0.21653,1,0,1,0,1,0,1,0,0.30937,0.048939,0,0.33741,0,0.23026,0,71.662,0,-0.29349,0,5.0603,0
600,8,0.07559,1,0,1,0,1,0,1,0,0.063498,0.0049334,0,0.066373,0,0.077386,0,64.759,0,0.0090346,0,4.0634,0
600,8,0.12606,1,0,1,0,1,0,1,0,0.11309,0.059267,0,0.11902,0,0.13241,0,95.157,0,-0.15054,0,9.4607,0
600,8,0.15702,1,0,1,0,1,0,1,0,0.1423,0.028477,0,0.15827,0,0.16633,0,70.518,0,-0.46875,0,5.8501,0
600,8,0.071606,1,0,1,0,1,0,1,0,0.26969,0.02418,0,0.26584,0,0.073401,0,72.424,0,1.4084,0,8.3993,0
600,8,0.12291,1,0,1,0,1,0,1,0,0.23037,0.026741,0,0.2283,0,0.12814,0,69.6,0,-1.0872,0,8.5587,0
600,8,0.13876,1,0,1,0,1,0,1,0,0.29471,0.021616,0,0.23807,0,0.10642,0,68.384,0,2.4926,0,8.1148,0
600,8,0.13335,1,0,1,0,1,0,1,0,0.11142,0.04248,0,0.1143,0,0.13696,0,82.658,0,0.12294,0,6.612,0
600,8,0.24369,1,0,1,0,1,0,1,0,0.23468,0.0083276,0,0.22408,0,0.23918,0,64.293,0,1.3001,0,4.5772,0
600,8,0.25197,1,0,1,0,1,0,1,0,0.11793,0.035543,0,0.1216,0,0.25844,0,73.781,0,-0.81647,0,3.6021,0
600,8,0.25533,1,0,1,0,1,0,1,0,0.19458,0.04553,0,0.19279,0,0.26922,0,72.803,0,-0.60581,0,2.9314,0
600,8,0.19562,1,0,1,0,1,0,1,0,0.14009,0.015532,0,0.1522,0,0.21649,0,65.892,0,-0.86597,0,6.9345,0
600,8,0.11497,1,0,1,0,1,0,1,0,0.15632,0.029787,0,0.15112,0,0.11241,0,73.368,0,1.4005,0,6.4156,0
600,8,0.30736,1,0,1,0,1,0,1,0,0.14633,0.053618,0,0.1565,0,0.30125,0,77.743,0,-1.0383,0,9.0817,0
600,8,0.16139,1,0,1,0,1,0,1,0,0.22422,0.019596,0,0.23849,0,0.17537,0,66.189,0,-0.041834,0,2.8137,0
600,8,0.34534,1,0,1,0,1,0,1,0,0.061284,0.018359,0,0.065107,0,0.35335,0,69.977,0,0.76483,0,6.3272,0
600,8,0.14833,1,0,1,0,1,0,1,0,0.086054,0.047351,0,0.081646,0,0.13781,0,92.908,0,0.4434,0,1.5022,0
600,8,0.1155,1,0,1,0,1,0,1,0,0.25437,0.037725,0,0.2524,0,0.11677,0,75.132,0,0.59277,0,5.9801,0
600,8,0.25067,1,0,1,0,1,0,1,0,0.15724,0.047667,0,0.16625,0,0.26972,0,75.227,0,1.0877,0,7.4397,0
600,8,0.20421,1,0,1,0,1,0,1,0,0.28581,0.036051,0,0.31282,0,0.21443,0,68.833,0,-1.0339,0,8.8371,0
600,8,0.32291,1,0,1,0,1,0,1,0,0.17045,0.040882,0,0.15394,0,0.30541,0,71.803,0,-1.7822,0,8.727,0
600,8,0.14362,1,0,1,0,1,0,1,0,0.14929,0.047107,0,0.14759,0,0.15195,0,81.576,0,-0.29381,0,1.6833,0
600,8,0.1062,1,0,1,0,1,0,1,0,0.35305,0.051492,0,0.3059,0,0.09046,0,86.3,0,-1.0097,0,2.5084,0
600,8,0.17529,1,0,1,0,1,0,1,0,0.27461,0.025006,0,0.30409,0,0.19741,0,66.753,0,0.10644,0,4.1713,0
600,8,0.08313,1,0,1,0,1,0,1,0,0.35996,0.029195,0,0.34682,0,0.082081,0,73.455,0,-1.369,0,9.2808,0
600,8,0.1602,1,0,1,0,1,0,1,0,0.24476,0.023785,0,0.24809,0,0.15871,0,67.305,0,-0.77024,0,4.0947,0
600,8,0.11008,1,0,1,0,1,0,1,0,0.11182,0.02767,0,0.1049,0,0.10623,0,74.346,0,2.255,0,9.212,0
600,8,0.2856,1,0,1,0,1,0,1,0,0.33316,0.034631,0,0.29659,0,0.2958,0,67.161,0,-1.8696,0,8.7902,0
600,8,0.23318,1,0,1,0,1,0,1,0,0.19532,0.056113,0,0.19445,0,0.22068,0,77.556,0,1.4732,0,4.3882,0
600,8,0.34315,1,0,1,0,1,0,1,0,0.17621,0.024301,0,0.17421,0,0.35474,0,66.615,0,-0.8474,0,6.2142,0
600,8,0.27597,1,0,1,0,1,0,1,0,0.34651,0.029335,0,0.35913,0,0.26262,0,66.364,0,-0.74069,0,2.5508,0
600,8,0.1689,1,0,1,0,1,0,1,0,0.25084,0.0066718,0,0.25502,0,0.17754,0,64.253,0,-0.89294,0,3.8061,0
600,8,0.14076,1,0,1,0,1,0,1,0,0.1371,0.022256,0,0.14654,0,0.14596,0,68.748,0,0.53456,0,2.8898,0
600,8,0.28768,1,0,1,0,1,0,1,0,0.16314,0.05699,0,0.16842,0,0.28028,0,78.457,0,0.28959,0,7.2699,0
600,8,0.30328,1,0,1,0,1,0,1,0,0.1678,0.038607,0,0.18433,0,0.30135,0,70.361,0,1.3299,0,8.7284,0
600,8,0.31256,1,0,1,0,1,0,1,0,0.23487,0.019885,0,0.23377,0,0.31227,0,65.406,0,1.512,0,6.1294,0
600,8,0.20637,1,0,1,0,1,0,1,0,0.18547,0.048933,0,0.18435,0,0.21424,0,75.798,0,-1.1829,0,5.9359,0
600,8,0.16733,1,0,1,0,1,0,1,0,0.12804,0.044963,0,0.11102,0,0.15025,0,82.351,0,1.3444,0,3.5628,0
600,8,0.13328,1,0,1,0,1,0,1,0,0.15404,0.052206,0,0.15391,0,0.13133,0,85.122,0,1.2099,0,3.697,0
