N,Sq Length,input clx,GRms,GErrorRms,G clx,G Error clx,G clx,G Error clx,G Area,Gerror Area,input cly,Rms,Error Rms,clx,Error clx,cly,Error cly,Area,Error Area,Skewness,Error Sk,Kurtosis,Error Ku
600,8,0.16438,1,0,1,0,1,0,1,0,0.13413,0.0084826,0,0.13462,0,0.16887,0,64.735,0,1.4057,0,8.3213,0
600,8,0.25569,1,0,1,0,1,0,1,0,0.35517,0.016552,0,0.28915,0,0.23063,0,64.994,0,1.5767,0,5.044,0
600,8,0.22707,1,0,1,0,1,0,1,0,0.26593,0.041765,0,0.28864,0,0.25702,0,69.878,0,-0.062748,0,5.8052,0
600,8,0.26635,1,0,1,0,1,0,1,0,0.063362,0.035638,0,0.067537,0,0.27224,0,82.314,0,-0.4241,0,8.0285,0
600,8,0.077318,1,0,1,0,1,0,1,0,0.075135,0.017189,0,0.067414,0,0.068492,0,73.474,0,0.51603,0,1.4979,0
600,8,0.1222,1,0,1,0,1,0,1,0,0.3195,0.031217,0,0.31278,0,0.11961,0,70.914,0,-1.7326,0,7.2926,0
600,8,0.17533,1,0,1,0,1,0,1,0,0.14669,0.0057787,0,0.14617,0,0.16945,0,64.309,0,1.8614,0,7.3164,0
600,8,0.099476,1,0,1,0,1,0,1,0,0.1198,0.039441,0,0.12597,0,0.10528,0,83.123,0,-0.054624,0,2.3688,0
600,8,0.2624,1,0,1,0,1,0,1,0,0.11496,0.030838,0,0.12386,0,0.25784,0,71.412,0,0.69298,0,7.2971,0
600,8,0.15814,1,0,1,0,1,0,1,0,0.070922,0.043753,0,0.072588,0,0.15219,0,90.404,0,0.19771,0,8.426,0
600,8,0.18204,1,0,1,0,1,0,1,0,0.1243,0.0064511,0,0.12636,0,0.18352,0,64.427,0,0.26639,0,8.2205,0
600,8,0.086122,1,0,1,0,1,0,1,0,0.085977,0.024328,0,0.086752,0,0.088007,0,75.496,0,0.19041,0,7.3227,0
600,8,0.16464,1,0,1,0,1,0,1,0,0.21465,0.04144,0,0.23307,0,0.17043,0,73.092,0,-0.14233,0,3.2973,0
600,8,0.29619,1,0,1,0,1,0,1,0,0.35966,0.046942,0,0.37191,0,0.27261,0,69.025,0,0.40662,0,4.0349,0
600,8,0.31981,1,0,1,0,1,0,1,0,0.22423,0.045642,0,0.21013,0,0.30231,0,70.972,0,-1.4679,0,4.8,0
600,8,0.27946,1,0,1,0,1,0,1,0,0.32165,0.02438,0,0.31419,0,0.2873,0,65.52,0,-0.47591,0,3.4658,0
600,8,0.1578,1,0,1,0,1,0,1,0,0.11425,0.018592,0,0.11888,0,0.16418,0,67.796,0,0.13658,0,4.8478,0
600,8,0.33852,1,0,1,0,1,0,1,0,0.12887,0.03609,0,0.13653,0,0.34105,0,71.935,0,0.75073,0,5.2534,0
600,8,0.33816,1,0,1,0,1,0,1,0,0.13099,0.0087438,0,0.13457,0,0.36464,0,64.516,0,-0.24818,0,4.9105,0
600,8,0.16305,1,0,1,0,1,0,1,0,0.17241,0.042913,0,0.1805,0,0.16952,0,75.559,0,-0.65758,0,7.4206,0
600,8,0.28723,1,0,1,0,1,0,1,0,0.16243,0.019193,0,0.1585,0,0.26311,0,66.141,0,-1.0209,0,3.8233,0
600,8,0.1964,1,0,1,0,1,0,1,0,0.23419,0.022682,0,0.23956,0,0.20665,0,66.557,0,0.91601,0,7.7125,0
600,8,0.19893,1,0,1,0,1,0,1,0,0.071889,0.0078354,0,0.069104,0,0.17625,0,65.287,0,1.6944,0,5.1665,0
600,8,0.089159,1,0,1,0,1,0,1,0,0.31058,0.015777,0,0.33942,0,0.092976,0,66.809,0,1.1191,0,4.835,0
600,8,0.24415,1,0,1,0,1,0,1,0,0.11273,0.023054,0,0.10668,0,0.21432,0,69.228,0,2.3621,0,9.3859,0
600,8,0.25171,1,0,1,0,1,0,1,0,0.27147,0.042783,0,0.25198,0,0.26005,0,70.291,0,2.0178,0,6.0689,0
600,8,0.34138,1,0,1,0,1,0,1,0,0.34016,0.027724,0,0.325,0,0.31454,0,65.733,0,1.5036,0,5.0918,0
600,8,0.24741,1,0,1,0,1,0,1,0,0.1718,0.049381,0,0.14973,0,0.22022,0,77.446,0,1.1195,0,2.9755,0
600,8,0.30254,1,0,1,0,1,0,1,0,0.22534,0.021954,0,0.22601,0,0.27215,0,65.91,0,-0.52981,0,8.9695,0
600,8,0.17292,1,0,1,0,1,0,1,0,0.23816,0.027199,0,0.23152,0,0.16114,0,68.684,0,0.36392,0,1.6014,0
600,8,0.26311,1,0,1,0,1,0,1,0,0.20887,0.012336,0,0.22425,0,0.26386,0,64.658,0,-1.6442,0,8.7004,0
600,8,0.12155,1,0,1,0,1,0,1,0,0.29183,0.023498,0,0.29446,0,0.12554,0,68.106,0,0.7693,0,3.1889,0
600,8,0.060111,1,0,1,0,1,0,1,0,0.1368,0.02754,0,0.14207,0,0.067228,0,78.332,0,-0.70351,0,5.8909,0
600,8,0.1476,1,0,1,0,1,0,1,0,0.35789,0.030854,0,0.34879,0,0.16328,0,68.601,0,-0.96168,0,4.825,0
600,8,0.17262,1,0,1,0,1,0,1,0,0.26442,0.032454,0,0.26586,0,0.17273,0,68.929,0,-1.4948,0,8.1372,0
600,8,0.18209,1,0,1,0,1,0,1,0,0.25797,0.0086242,0,0.2484,0,0.18151,0,64.404,0,1.4063,0,8.3228,0
600,8,0.25352,1,0,1,0,1,0,1,0,0.2291,0.046452,0,0.21158,0,0.24413,0,72.032,0,0.96566,0,7.0319,0
600,8,0.25594,1,0,1,0,1,0,1,0,0.28494,0.021442,0,0.27115,0,0.24831,0,65.561,0,-0.11176,0,3.8784,0
600,8,0.15664,1,0,1,0,1,0,1,0,0.16889,0.023436,0,0.16997,0,0.15437,0,68.82,0,-0.20923,0,1.5288,0
600,8,0.23178,1,0,1,0,1,0,1,0,0.22897,0.027029,0,0.19647,0,0.18969,0,68.655,0,1.925,0,5.3425,0
600,8,0.34269,1,0,1,0,1,0,1,0,0.35352,0.011015,0,0.38302,0,0.35333,0,64.24,0,0.28355,0,3.5379,0
600,8,0.26534,1,0,1,0,1,0,1,0,0.35226,0.040023,0,0.34313,0,0.23733,0,68.703,0,1.8286,0,6.0535,0
600,8,0.19731,1,0,1,0,1,0,1,0,0.13912,0.047197,0,0.15448,0,0.20975,0,77.557,0,0.79196,0,8.4141,0
600,8,0.26639,1,0,1,0,1,0,1,0,0.22445,0.0078636,0,0.25427,0,0.2754,0,64.271,0,-1.3212,0,3.9087,0
600,8,0.20757,1,0,1,0,1,0,1,0,0.070895,0.042258,0,0.073939,0,0.20666,0,85.982,0,-1.7547,0,9.1387,0
600,8,0.077959,1,0,1,0,1,0,1,0,0.13417,0.044992,0,0.14277,0,0.083848,0,90.807,0,-0.13296,0,2.5585,0
600,8,0.26343,1,0,1,0,1,0,1,0,0.17055,0.044656,0,0.17542,0,0.2641,0,73.368,0,0.33112,0,2.6424,0
600,8,0.32095,1,0,1,0,1,0,1,0,0.12999,0.047555,0,0.14285,0,0.35421,0,76.485,0,-0.41009,0,3.045,0
600,8,0.10042,1,0,1,0,1,0,1,0,0.096544,0.038736,0,0.097927,0,0.099749,0,85.597,0,-0.29567,0,5.7856,0
600,8,0.23399,1,0,1,0,1,0,1,0,0.22406,0.022149,0,0.23035,0,0.22965,0,66.095,0,-1.153,0,4.9536,0
600,8,0.0816,1,0,1,0,1,0,1,0,0.062869,0.0078307,0,0.06285,0,0.078261,0,65.942,0,1.3928,0,5.8682,0
600,8,0.21853,1,0,1,0,1,0,1,0,0.23128,0.013694,0,0.23376,0,0.22384,0,64.88,0,0.56413,0,5.1162,0
600,8,0.10265,1,0,1,0,1,0,1,0,0.14878,0.040126,0,0.13717,0,0.096391,0,81.738,0,1.8458,0,5.7951,0
600,8,0.15614,1,0,1,0,1,0,1,0,0.11085,0.036915,0,0.11452,0,0.16219,0,77.237,0,-0.75762,0,7.8782,0
600,8,0.23747,1,0,1,0,1,0,1,0,0.12509,0.04962,0,0.13224,0,0.24885,0,79.153,0,-1.5823,0,5.0594,0
600,8,0.12557,1,0,1,0,1,0,1,0,0.13903,0.025952,0,0.13502,0,0.12698,0,71.139,0,-1.1592,0,7.5132,0
600,8,0.3052,1,0,1,0,1,0,1,0,0.10645,0.021131,0,0.12618,0,0.32276,0,67.677,0,0.2024,0,4.1032,0
600,8,0.25352,1,0,1,0,1,0,1,0,0.26541,0.038042,0,0.25585,0,0.24746,0,68.977,0,-0.78786,0,8.0169,0
600,8,0.061343,1,0,1,0,1,0,1,0,0.34723,0.032608,0,0.33061,0,0.062442,0,80.338,0,-1.1491,0,6.3529,0
600,8,0.27373,1,0,1,0,1,0,1,0,0.27775,0.011451,0,0.26916,0,0.24956,0,64.543,0,0.65649,0,1.8581,0
600,8,0.3071,1,0,1,0,1,0,1,0,0.28702,0.0079512,0,0.2585,0,0.26757,0,64.233,0,-1.7224,0,5.1875,0
600,8,0.15816,1,0,1,0,1,0,1,0,0.10569,0.039821,0,0.1097,0,0.16404,0,79.661,0,-0.37593,0,3.9082,0
600,8,0.10444,1,0,1,0,1,0,1,0,0.1689,0.04007,0,0.17486,0,0.10888,0,79.602,0,0.038239,0,4.3783,0
600,8,0.27465,1,0,1,0,1,0,1,0,0.25613,0.035314,0,0.27409,0,0.28553,0,68.191,0,0.75623,0,8.1906,0
600,8,0.2316,1,0,1,0,1,0,1,0,0.34186,0.017423,0,0.32562,0,0.22873,0,65.081,0,1.9052,0,6.7705,0
600,8,0.15136,1,0,1,0,1,0,1,0,0.27093,0.038577,0,0.24374,0,0.13182,0,73.223,0,-2.177,0,7.0271,0
600,8,0.24888,1,0,1,0,1,0,1,0,0.25513,0.016033,0,0.27983,0,0.27806,0,64.84,0,0.28767,0,2.7973,0
600,8,0.087339,1,0,1,0,1,0,1,0,0.28673,0.031432,0,0.2915,0,0.087562,0,74.37,0,0.76513,0,9.2646,0
600,8,0.31882,1,0,1,0,1,0,1,0,0.12319,0.047933,0,0.1186,0,0.34179,0,79.228,0,-0.39299,0,1.7584,0
600,8,0.23218,1,0,1,0,1,0,1,0,0.33589,0.014973,0,0.35106,0,0.27438,0,64.721,0,0.96483,0,9.2027,0
600,8,0.11549,1,0,1,0,1,0,1,0,0.066504,0.026346,0,0.065821,0,0.11152,0,77.664,0,1.8111,0,9.0222,0
600,8,0.27542,1,0,1,0,1,0,1,0,0.35521,0.0075507,0,0.29458,0,0.22468,0,64.232,0,-2.4146,0,8.3875,0
600,8,0.1469,1,0,1,0,1,0,1,0,0.11295,0.02207,0,0.10874,0,0.14158,0,70.484,0,0.92619,0,2.3332,0
600,8,0.23357,1,0,1,0,1,0,1,0,0.071803,0.013471,0,0.077749,0,0.22935,0,66.925,0,0.35376,0,3.2772,0
600,8,0.060482,1,0,1,0,1,0,1,0,0.2403,0.039401,0,0.25148,0,0.064328,0,86.803,0,0.21669,0,9.233,0
600,8,0.21653,1,0,1,0,1,0,1,0,0.30937,0.040916,0,0.33741,0,0.23026,0,69.528,0,-0.29349,0,5.0603,0
600,8,0.07559,1,0,1,0,1,0,1,0,0.063498,0.0047664,0,0.066373,0,0.077386,0,64.709,0,0.0090346,0,4.0634,0
600,8,0.12606,1,0,1,0,1,0,1,0,0.11309,0.049398,0,0.11902,0,0.13241,0,87.362,0,-0.15054,0,9.4607,0
600,8,0.15702,1,0,1,0,1,0,1,0,0.1423,0.024106,0,0.15827,0,0.16633,0,68.8,0,-0.46875,0,5.8501,0
600,8,0.071606,1,0,1,0,1,0,1,0,0.26969,0.020577,0,0.26584,0,0.073401,0,70.344,0,1.4084,0,8.3993,0
600,8,0.12291,1,0,1,0,1,0,1,0,0.23037,0.02268,0,0.2283,0,0.12814,0,68.145,0,-1.0872,0,8.5587,0
600,8,0.13876,1,0,1,0,1,0,1,0,0.29471,0.018468,0,0.23807,0,0.10642,0,67.369,0,2.4926,0,8.1148,0
600,8,0.13335,1,0,1,0,1,0,1,0,0.11142,0.035608,0,0.1143,0,0.13696,0,77.859,0,0.12294,0,6.612,0
600,8,0.24369,1,0,1,0,1,0,1,0,0.23468,0.007556,0,0.22408,0,0.23918,0,64.242,0,1.3001,0,4.5772,0
600,8,0.25197,1,0,1,0,1,0,1,0,0.11793,0.029909,0,0.1216,0,0.25844,0,71.203,0,-0.81647,0,3.6021,0
600,8,0.25533,1,0,1,0,1,0,1,0,0.19458,0.038115,0,0.19279,0,0.26922,0,70.378,0,-0.60581,0,2.9314,0
600,8,0.19562,1,0,1,0,1,0,1,0,0.14009,0.013472,0,0.1522,0,0.21649,0,65.44,0,-0.86597,0,6.9345,0
600,8,0.11497,1,0,1,0,1,0,1,0,0.15632,0.025184,0,0.15112,0,0.11241,0,70.975,0,1.4005,0,6.4156,0
600,8,0.30736,1,0,1,0,1,0,1,0,0.14633,0.044758,0,0.1565,0,0.30125,0,74.1,0,-1.0383,0,9.0817,0
600,8,0.16139,1,0,1,0,1,0,1,0,0.22422,0.016811,0,0.23849,0,0.17537,0,65.625,0,-0.041834,0,2.8137,0
600,8,0.34534,1,0,1,0,1,0,1,0,0.061284,0.015794,0,0.065107,0,0.35335,0,68.552,0,0.76483,0,6.3272,0
600,8,0.14833,1,0,1,0,1,0,1,0,0.086054,0.03961,0,0.081646,0,0.13781,0,86.202,0,0.4434,0,1.5022,0
600,8,0.1155,1,0,1,0,1,0,1,0,0.25437,0.031702,0,0.2524,0,0.11677,0,72.209,0,0.59277,0,5.9801,0
600,8,0.25067,1,0,1,0,1,0,1,0,0.15724,0.03987,0,0.16625,0,0.26972,0,72.219,0,1.0877,0,7.4397,0
600,8,0.20421,1,0,1,0,1,0,1,0,0.28581,0.030327,0,0.31282,0,0.21443,0,67.519,0,-1.0339,0,8.8371,0
600,8,0.32291,1,0,1,0,1,0,1,0,0.17045,0.034296,0,0.15394,0,0.30541,0,69.739,0,-1.7822,0,8.727,0
600,8,0.14362,1,0,1,0,1,0,1,0,0.14929,0.039409,0,0.14759,0,0.15195,0,77.076,0,-0.29381,0,1.6833,0
600,8,0.1062,1,0,1,0,1,0,1,0,0.35305,0.043011,0,0.3059,0,0.09046,0,81.007,0,-1.0097,0,2.5084,0
600,8,0.17529,1,0,1,0,1,0,1,0,0.27461,0.021255,0,0.30409,0,0.19741,0,66.014,0,0.10644,0,4.1713,0
600,8,0.08313,1,0,1,0,1,0,1,0,0.35996,0.024696,0,0.34682,0,0.082081,0,71.083,0,-1.369,0,9.2808,0
600,8,0.1602,1,0,1,0,1,0,1,0,0.24476,0.020251,0,0.24809,0,0.15871,0,66.431,0,-0.77024,0,4.0947,0
600,8,0.11008,1,0,1,0,1,0,1,0,0.11182,0.023441,0,0.1049,0,0.10623,0,71.842,0,2.255,0,9.212,0
600,8,0.2856,1,0,1,0,1,0,1,0,0.33316,0.029165,0,0.29659,0,0.2958,0,66.295,0,-1.8696,0,8.7902,0
600,8,0.23318,1,0,1,0,1,0,1,0,0.19532,0.046806,0,0.19445,0,0.22068,0,74.049,0,1.4732,0,4.3882,0
600,8,0.34315,1,0,1,0,1,0,1,0,0.17621,0.020676,0,0.17421,0,0.35474,0,65.926,0,-0.8474,0,6.2142,0
600,8,0.27597,1,0,1,0,1,0,1,0,0.34651,0.024811,0,0.35913,0,0.26262,0,65.715,0,-0.74069,0,2.5508,0
600,8,0.1689,1,0,1,0,1,0,1,0,0.25084,0.0061956,0,0.25502,0,0.17754,0,64.218,0,-0.89294,0,3.8061,0
600,8,0.14076,1,0,1,0,1,0,1,0,0.1371,0.018996,0,0.14654,0,0.14596,0,67.521,0,0.53456,0,2.8898,0
600,8,0.28768,1,0,1,0,1,0,1,0,0.16314,0.047527,0,0.16842,0,0.28028,0,74.585,0,0.28959,0,7.2699,0
600,8,0.30328,1,0,1,0,1,0,1,0,0.1678,0.032427,0,0.18433,0,0.30135,0,68.638,0,1.3299,0,8.7284,0
600,8,0.31256,1,0,1,0,1,0,1,0,0.23487,0.01705,0,0.23377,0,0.31227,0,65.044,0,1.512,0,6.1294,0
600,8,0.20637,1,0,1,0,1,0,1,0,0.18547,0.04091,0,0.18435,0,0.21424,0,72.631,0,-1.1829,0,5.9359,0
600,8,0.16733,1,0,1,0,1,0,1,0,0.12804,0.037647,0,0.11102,0,0.15025,0,77.901,0,1.3444,0,3.5628,0
600,8,0.13328,1,0,1,0,1,0,1,0,0.15404,0.043599,0,0.15391,0,0.13133,0,79.811,0,1.2099,0,3.697,0
